feature,coef
applicant mother retire,-0.00033972382329073734
regarde taiwan,-0.0003332334326336257
fact regarde taiwan,-0.0003332334326336257
right thing,-0.00032660290577047566
east applicant,-0.00032541915276597746
middle east applicant,-0.00032541915276597746
july 12,-0.00031654233043986666
government agency,-0.0003083681874135248
tr 29 31,-0.00030798241415680026
1999 tr,-0.000305938266405818
unknown,-0.00029056357715311336
man applicant,-0.0002837437706371993
pretrial,-0.000282833591368199
university applicant marry,-0.0002772979551740958
citizen 2008 applicant,-0.0002766647707207706
participation,-0.00027243247129226587
government protect,-0.0002715422493321598
imprison,-0.00026982411787264957
delinquent debt total,-0.000264044213497741
collect technological economic,-0.0002571219957394164
attempt collect technological,-0.0002571219957394164
collect technological,-0.0002571219957394164
technological economic information,-0.0002571219957394164
technological economic,-0.0002571219957394164
trade organization,-0.0002545022046703965
items applicant mother,-0.00024987096632681194
mother brothers sister,-0.0002457692448179899
security responsibility,-0.0002418238405922843
apply guideline,-0.00023772449664343604
china visit,-0.0002375506230754155
citizen gx,-0.000220030303214112
2008 tr,-0.0002038141347118481
restrict,-0.00019856680776000082
april 2017 applicant,-0.00019374102787840907
seek obtain security,-0.0001915334531835716
agreement applicant,-0.00018962036715796212
law school applicant,-0.00018937685892009002
ae applicant current,-0.00018785056382736667
year old time,-0.00018759230045637594
old time,-0.00018759230045637594
result divide,-0.00018131619113538592
result divide allegiance,-0.00018131619113538592
visit unite state,-0.00017633458811340487
relationships cooperation,-0.00017391800279336828
relationships cooperation training,-0.00017391800279336828
security goal unite,-0.00017391800279336828
security goal,-0.00017391800279336828
military ongoing war,-0.00017391800279336828
develop comply,-0.00017391800279336828
government problem develop,-0.00017391800279336828
military ongoing,-0.00017391800279336828
develop comply rule,-0.00017391800279336828
extraordinary commitment,-0.00017391800279336828
government military ongoing,-0.00017391800279336828
government problem,-0.00017391800279336828
state establish relationships,-0.00017391800279336828
comply rule law,-0.00017391800279336828
comply rule,-0.00017391800279336828
problem develop comply,-0.00017391800279336828
goal unite,-0.00017391800279336828
goal unite state,-0.00017391800279336828
establish relationships,-0.00017391800279336828
establish relationships cooperation,-0.00017391800279336828
states extraordinary,-0.00017391800279336828
states extraordinary commitment,-0.00017391800279336828
law national security,-0.00017391800279336828
law national,-0.00017391800279336828
unite states extraordinary,-0.00017391800279336828
national security goal,-0.00017391800279336828
rule law national,-0.00017391800279336828
cooperation training support,-0.00017391800279336828
ongoing war,-0.00017391800279336828
ongoing war terrorism,-0.00017391800279336828
cooperation training,-0.00017391800279336828
problem develop,-0.00017391800279336828
pride,-0.00017139123210707617
healthcare,-0.00016655834523492845
127,-0.0001656992595871104
supervisor applicant,-0.00015730530086033038
tr 57 58,-0.00015256542476902842
father return,-0.00015103847867100318
father stepmother,-0.0001401185515943616
legislature,-0.00013351494090554922
linguist government,-0.00013094941057207959
screen interview applicant,-0.0001307885112495004
000 brother,-0.00012981629354191044
applicant homemaker,-0.0001290435256527449
defense cooperation,-0.00011944859571051207
brief,-0.00010950271882172177
clearance years,-0.00010921711080919019
january 1979,-0.00010393984287621329
government china,-0.00010299940954621212
work manager,-0.00010262192517860076
easier,-0.00010230754905338661
border region,-0.00010088859906867502
applicant use iranian,-9.91616827514563e-05
encryption,-9.442429719543347e-05
encryption software,-9.442429719543347e-05
applicant strong,-8.942520508832728e-05
afghanistan sor,-8.732127932880682e-05
lien,-8.659109721638666e-05
mother apartment,-8.59936294150607e-05
applicant brother employ,-8.295285499785793e-05
2004 2009,-8.110899532830767e-05
applicant spouse foreign,-7.339032894526629e-05
ge applicant live,-7.308545464491697e-05
naturalization,-5.99995920677191e-05
taiwan independence,-5.8170137505066904e-05
career tr,-5.7794640797001205e-05
2017 2018 applicant,-4.946060324944971e-05
unite state belong,-4.350763578844183e-05
state belong,-4.350763578844183e-05
mother want,-4.151726763398061e-05
professor applicant,-3.712696191144477e-05
pass away applicant,-3.124713924967527e-05
45 46 applicant,-2.7579795539482612e-05
engage espionage,-2.4879479717043226e-05
jordan ge,-2.1799436114126914e-05
iraq years,-2.1706964159816827e-05
visa enter,-1.586119222564022e-05
67 70,-1.3813391333410316e-05
guy,-1.0141383751669454e-05
restaurant applicant,-1.0079275645419033e-05
information ae,-3.855848540580184e-06
2008 answer,-3.132037334362145e-06
comprise,-2.2167044145172576e-06
2019 unite state,5.426402417917897e-07
2019 unite,5.426402417917897e-07
2018 april 2018,1.3979237367201986e-05
father attend,1.879764651672408e-05
naturalize citizen september,2.4246538449793875e-05
property value,2.7645188151417037e-05
foreseeable future,3.31943322085598e-05
foreseeable,3.31943322085598e-05
applicant notify,3.609868961548206e-05
recognize dual nationality,3.6489227807220715e-05
michael,4.031569550941974e-05
implement,4.307842912681199e-05
reside unite,4.3837710421552925e-05
citizen ge,4.608106158993272e-05
2018 sor,5.032383351468355e-05
refugee status unite,5.326646738275228e-05
26 applicant mother,5.891423393648796e-05
citizen eligible,6.25176175532e-05
applicant receive security,6.67834245003608e-05
military action,8.690401040391627e-05
affection,8.851528970865441e-05
pay 800,8.883081644216317e-05
12 page,9.374395491644495e-05
12 page line,9.374395491644495e-05
line 12 page,9.374395491644495e-05
foreign property,9.779143467939523e-05
company 2015,0.00010040397408813545
75 78,0.00010464106888192035
reference sor,0.00012307802889777598
concern following,0.00012425813803958904
pledge,0.00012576038779660604
b2,0.0001299166402901235
august 1990,0.00013589502709494619
adil abd,0.0001360768942764969
adil abd al,0.0001360768942764969
state active,0.00013703019507130664
emigrate,0.00013959556104452256
state ae,0.0001451563278266818
return time,0.00014551140461129648
work ministry,0.00014753764583291237
testimony hearing,0.00015340786938565902
tr 74 applicant,0.000159576748445087
preference foreign,0.00016157502720233032
holidays,0.00016506327336115775
tr 119,0.00017389203432104146
issue level travel,0.00018484317144899556
born iraq,0.00018910365995916553
citizen spurious,0.0001919644669273413
citizen spurious charges,0.0001919644669273413
obtain classify,0.0001943854463742463
year later,0.0001948984993801954
exhibit applicant sister,0.0001959669144379002
needed applicant,0.0001960720871460411
live syria,0.00019899377055189474
tr 14 15,0.00020508735183605864
intend use,0.00020552931768112712
applicant intend use,0.00020552931768112712
suppress,0.00020603851148320537
citizen ge applicant,0.00020652883961999138
live area,0.0002122130223529159
degree iraqi,0.00022069545966548116
tr 114,0.00022116427573556173
125 126,0.00022571805633054052
force confessions,0.000228712276108031
consensual,0.00023321849485933086
details,0.0002362687124939025
continued,0.0002514896498430397
state pursue,0.00025162349257229195
unite state pursue,0.00025162349257229195
sor admit,0.00025613457834815787
vulnerable pressure,0.0002600656183422658
vulnerable pressure coercion,0.0002600656183422658
relatives tr,0.00026419292881736737
growth come maintain,0.0002688315176283429
kidnapping attack improvise,0.0002688315176283429
iraq provide basis,0.0002688315176283429
ied occur area,0.0002688315176283429
come maintain vigorous,0.0002688315176283429
ied occur,0.0002688315176283429
sfa iraq provide,0.0002688315176283429
result action islamic,0.0002688315176283429
resident iraq government,0.0002688315176283429
device ied occur,0.0002688315176283429
iraq government problem,0.0002688315176283429
syria isil 2016,0.0002688315176283429
come maintain,0.0002688315176283429
file taxis,0.0002734818133079573
october 2019 country,0.0002734818133079573
country foreign,0.0002916277702585254
state issue travel,0.0002936976806390859
children live,0.00029546515307504316
14 19,0.000297938833422998
tr 14 19,0.000297938833422998
afghanistan 2001,0.0002985583664273728
questionable,0.00029955477624551914
67 sor,0.0003000288760451088
year old employ,0.00030188385287503386
old employ,0.00030188385287503386
provide medical,0.00030238661484287944
34 42,0.00031093467303821003
press including,0.00031461205751700275
discover applicant,0.0003223342032310834
afghanistan government military,0.00032729160924321865
naturalization service,0.0003360673602613775
visa unite,0.0003370238789653139
item december,0.00033893472081561037
000 000 applicant,0.0003407139304773417
endemic corruption,0.0003455213898655321
young,0.0003549575563913826
determine,0.00035983109180122295
spouse old,0.0003602142768199518
country significant,0.00036061013611796285
tr 77,0.00036492009623194144
support unite,0.0003819049898570558
live applicant applicant,0.0003914826025665608
blue,0.0004013369302072215
militant terrorist group,0.00040788252753569013
old linguist sponsor,0.00040969315303099254
linguist sponsor,0.00040969315303099254
unite states unite,0.00041355106242396656
caution,0.000414461604162786
procedures,0.00041602081308004293
information foreign,0.00042531267774132715
tel aviv,0.00043183426428321177
aviv,0.00043183426428321177
tel,0.00043183426428321177
tr 75 76,0.0004334637928430054
son born unite,0.00043759499036436774
applicant love unite,0.0004396704500571036
2018 applicant contact,0.00044115877456741675
children native,0.00045369182078322046
children native born,0.00045369182078322046
concern,0.0004547553584197653
evidence record,0.00045801639926432256
work month,0.00046270384410892774
applicant acquire,0.0004630256142061047
diplomatic consular,0.00046497432859640215
directly,0.0004700777692909085
parents sister,0.0004746348010852409
relationship mother,0.00047850462266248075
communicate father,0.00047919282695935606
truthful,0.00048535548551876314
military train,0.0004995853415778531
organization base,0.0005052438918337679
welfare,0.0005127912390130115
small,0.000515785075153874
financial problem,0.0005295288189375043
enter iran,0.0005463931270839777
allegiance unite states,0.0005467668899027117
felony,0.0005474220544684207
employer 2019,0.0005494971790673089
applicant think applicant,0.0005518666011743927
period increase,0.00055359069194146
91 92,0.0005570241374801911
run,0.0005579261752571506
speak parent,0.0005607945678728722
internal external,0.0005725166776736109
immigration service,0.0005783502832805902
citizenship immigration service,0.0005783502832805902
32 000,0.0005799245157514037
drone attack,0.0005799911414092571
respect right,0.0005804531896291609
biology,0.0005810761835689461
law dual,0.0005828655847430376
tr 51 52,0.0005874587796948229
tension iran,0.0005904239461868444
syria support,0.0005916028034557446
allegation torture security,0.0005916028034557446
tr 61 62,0.0005945937764172801
61 62 applicant,0.0005945937764172801
traveler travel,0.0005962219026349261
contractor 2016,0.0005965503709143813
routine,0.0005982885652819676
degree tr,0.0005998090020133173
provide financial assistance,0.0006005700786885966
resolution,0.0006039966533623434
submission,0.0006105662162010359
71 72,0.0006115842387074028
influence government allege,0.0006118621036750417
foreign influence government,0.0006118621036750417
influence government,0.0006118621036750417
applicant 100,0.0006187450015812862
serve foreign,0.0006210444108748227
evaluate,0.0006260218764316524
mother siblings,0.0006271250869406255
marital status,0.000627842789277214
contact iraqi,0.0006330449481836772
2020 march,0.0006337601784998595
work nurse,0.0006394936464064134
fourth brother citizen,0.0006415931281296087
01,0.0006421065516816988
paragraph guideline personal,0.0006430983890340166
half sister citizen,0.00064637445402741
country experience,0.0006470646102700899
year applicant spouse,0.0006502567061580011
guideline foreign preference,0.0006628485509353899
residence applicant,0.0006653410447701261
18 23,0.0006700216430339933
home family,0.0006831749299633544
award master degree,0.000685563083486044
work contract linguist,0.0006864727861008255
iraq turkey,0.0006906642074135357
116 applicant,0.000703305435704749
applicant young child,0.0007108673928364052
national defense,0.0007130202137801846
single children,0.0007146217684505249
intelligence gathering,0.0007203156073662308
abu dhabi,0.0007229308218438999
dhabi,0.0007229308218438999
family connection,0.0007243105817016669
home pakistan,0.0007275013359899026
applicant acknowledge applicant,0.0007341985481752201
organization responsible,0.0007406024031643312
tr 36,0.0007413723053406921
extra,0.0007420706692309426
candid,0.0007481296077247664
university professor,0.0007546720943955826
february 2013,0.0007549992191704254
applicant consider american,0.0007603125347695345
peace stability,0.0007636205278370279
iraq constitutional parliamentary,0.0007645259671907089
constitutional parliamentary republic,0.0007645259671907089
constitutional parliamentary,0.0007645259671907089
little english,0.0007665790368306649
pressure tr,0.0007694236736554372
file federal state,0.0007702820266653713
continue support,0.0007734271895219574
time job,0.0007737213575171251
elections applicant,0.0007786883201708464
transitional military,0.0007870782040878467
state different,0.0007872047171661731
unite state different,0.0007872047171661731
tr 36 37,0.0007877453806752101
applicant iranian,0.0007906928295716821
classify document,0.000791946661674368
housekeeper,0.000798238240673218
arm,0.0008066699775977753
2019 trip,0.0008108398876260018
state taxes,0.0008120327362189227
52 53,0.0008136959499401358
state department designate,0.0008159974065310437
department designate,0.0008159974065310437
covid,0.0008165525128653493
receive financial benefit,0.0008180596252296932
submit sca applicant,0.0008238436641816525
libel laws,0.0008343791386082715
item 10 applicant,0.0008380700132746305
applicant display,0.0008447686662536535
applicant aver,0.0008511397167647383
concern base applicant,0.0008535003415404566
internal,0.0008535082737488758
implicate,0.0008542023035624263
visa tr,0.0008543571949921163
billion dollar,0.0008593478018181519
property unite state,0.0008688376521539019
spouse children tr,0.0008708783408612376
father die,0.0008736457211293959
law applicant indicate,0.0008891176723475373
applicant years,0.0008895025101493525
affiliate chinese government,0.000895802359361967
affiliate chinese,0.000895802359361967
citizen children age,0.0009013545994291234
iraqi bank,0.0009030332094253758
eligible,0.0009063659065940021
report federal,0.0009093065115113361
legal resident unite,0.0009093065115113361
live germany,0.0009173628243724656
applicant vehicle,0.0009200894115745294
family tie,0.0009203524393921656
approximately 2016,0.000933942559260547
ge tr 39,0.0009341535203518896
region accord,0.0009381542780148269
applicant living applicant,0.0009448114411104399
applicant contract,0.0009640870005543209
interrogatory response applicant,0.000964288003121924
80s,0.000965378155511748
free fair election,0.000966746213165971
39 applicant,0.000968113012139974
candor,0.0009705551043341267
export sensitive dual,0.0009736241050056124
constrain,0.000984105313659057
applicant loyalty unite,0.0009850300290638605
support army,0.0009904417021374223
week tr,0.0009931728233267634
15 16,0.0009959271236915411
sister half,0.0009960521637110925
property right,0.0010044719121652074
equipment,0.0010074460222932078
military year,0.0010104091648096745
deprivation,0.0010137318570668215
eliminate,0.0010183898864887094
paid,0.0010248471197721058
russia russia highly,0.0010262944340673115
85 000,0.001026489164843047
work hotel,0.0010339718587786598
restriction political,0.0010362397577953902
restriction political participation,0.0010362397577953902
spouse contact parent,0.0010405433181002496
home unite states,0.001041099036086227
applicant object,0.0010473935385813039
position major,0.001048939391948169
congress,0.0010544628142343192
53 sor,0.0010573363542453974
old marry man,0.0010670956729244838
ge applicant interview,0.0010694834924497762
economic military,0.0010879467291836351
tr 28,0.0010964484737362743
applicant provide documentary,0.0010984066564722265
brother law live,0.0010999322137151555
september 2007,0.0011020076565759105
mother siblings applicant,0.0011038160642317931
past seven year,0.0011074455058357009
governments applicant receive,0.0011092799389488769
46 51,0.00111033832178316
begin work present,0.0011159915813236082
admit factual,0.0011180175128657189
applicant admit factual,0.0011180175128657189
qa,0.0011188380539294167
al qa,0.0011188380539294167
interests ae,0.0011210651069496836
improve,0.0011248245999593992
iraq january,0.001128361694853016
june 2012,0.00112897227075523
provide documentation,0.0011392533935505706
major iraqi,0.0011454234779611592
diplomat,0.00114607136574045
responsible human right,0.0011473317264516334
responsible human,0.0011473317264516334
month year,0.00114838934528388
monthly financial support,0.0011527849322395124
violence including,0.0011534818844779096
perform mandatory service,0.0011580477358811342
born somalia,0.0011582049355039568
applicant born somalia,0.0011582049355039568
ge tr 43,0.0011596659879197784
recipient assistance,0.0011633881013776758
work taiwanese,0.001164231261406655
parents tr,0.0011763476828095065
support arm,0.0011825271609617973
support arm force,0.0011825271609617973
public private enterprises,0.0011866920849535978
interim security,0.0011899148824594625
interim security clearance,0.0011899148824594625
turkey constitutional,0.0011928415306408685
turkey constitutional republic,0.0011928415306408685
20 21 applicant,0.0011958672663696657
issue applicant,0.0011965595200374114
citizen residents applicant,0.0011967445697372609
2017 citizen,0.0012010905915509254
poor record respect,0.001201887150522841
dominate chinese communist,0.001201887150522841
dominate chinese,0.001201887150522841
government dominate chinese,0.001201887150522841
record respect human,0.001201887150522841
government reports stein,0.001203775536513053
government reports,0.001203775536513053
know government reports,0.001203775536513053
notice iscr,0.001203775536513053
fact know,0.001203775536513053
reports stein administrative,0.001203775536513053
reports stein,0.001203775536513053
administrative notice iscr,0.001203775536513053
fact know government,0.001203775536513053
enforcement local laws,0.0012067087611880906
local laws,0.0012067087611880906
taxis tax,0.0012078094803403606
931,0.0012078094803403606
delinquent state,0.0012078094803403606
taxis tax year,0.0012078094803403606
history,0.0012107654442597097
applicant near,0.0012137946351040427
job linguist,0.0012191657590333083
family friends applicant,0.0012275839871383528
region control,0.001227994020271547
living state,0.0012285163057783454
china russia aggressive,0.0012292983371044116
relation fact,0.0012370160594818757
relation fact sheet,0.0012370160594818757
bilateral relation fact,0.0012370160594818757
applicant 2007 applicant,0.0012401945335480623
liberate territory,0.0012420906299442952
mother years,0.0012426963759233926
travel passport,0.001243003738513713
financial consideration applicant,0.0012473934411976156
years state,0.0012491854166296508
unite states focus,0.0012494882460390658
states focus obtain,0.0012494882460390658
states focus,0.0012494882460390658
country conduct espionage,0.0012494882460390658
conduct espionage unite,0.0012494882460390658
aggressive country conduct,0.0012494882460390658
citizen advise,0.0012505475547526944
ge 28,0.0012513308436017145
potential future terrorist,0.0012538711825999136
future terrorist,0.0012538711825999136
tr 41 42,0.0012571311776862393
concern guideline foreign,0.0012636115890212924
member reside,0.0012666465262316552
family member reside,0.0012666465262316552
employer 2017,0.0012678232367534829
2008 applicant apply,0.0012791421866041135
work turkish,0.001281658377467169
consideration applicant,0.001290234646859764
russian passport applicant,0.0012904509936855664
bachelor degree electrical,0.001302558761469824
25 billion,0.001303916604808368
pakistan applicant testify,0.0013040820713655643
important security,0.001304838493245695
taiwan taiwanese,0.0013053361490770316
sor concern,0.001305768600268088
china administrative,0.0013110224309280216
university egypt,0.0013268821883176596
communication,0.0013469675631087934
lgbti,0.001349808277745421
applicant saudi,0.0013607271256852363
applicant saudi arabia,0.0013607271256852363
sensitive position,0.0013621867660625912
start,0.0013757293719007635
state applicant report,0.001377309970648636
retired applicant,0.0013807856139719436
violation article,0.001382624874983104
pay cash,0.0013937882315302943
master degrees,0.001394657606996993
applicant did applicant,0.0013989908536510144
win,0.0014158519778942704
22 27,0.0014163445802298782
tr 22 27,0.0014163445802298782
grant special,0.00141775412833068
sensitive technology,0.0014177749516764769
citizen exercise increase,0.001419136299018755
531 484 531,0.0014195128878715121
appear cooperate fully,0.0014195128878715121
484 531 484,0.0014195128878715121
hearing applicant appear,0.0014195128878715121
heightened risk element,0.0014195128878715121
case guideline disqualify,0.0014195128878715121
appear cooperate,0.0014195128878715121
531 484,0.0014195128878715121
risk element,0.0014195128878715121
given applicant family,0.0014195128878715121
applicant appear cooperate,0.0014195128878715121
earn college,0.0014200268211995964
large number,0.0014227902403558684
protections iraqi security,0.0014253166030738628
federal police,0.0014253166030738628
member federal,0.0014253166030738628
protections iraqi,0.0014253166030738628
right protections iraqi,0.0014253166030738628
member federal police,0.0014253166030738628
living mother,0.0014268706059589237
bachelor degree business,0.0014309712800749002
unless indicate parenthetical,0.0014345658911057517
parenthetical,0.0014345658911057517
applicant personal information,0.0014345658911057517
parenthetical citation record,0.0014345658911057517
indicate parenthetical citation,0.0014345658911057517
parenthetical citation,0.0014345658911057517
unless indicate,0.0014345658911057517
citation record,0.0014345658911057517
indicate parenthetical,0.0014345658911057517
belief,0.0014365554466294684
work military applicant,0.0014378318886465837
work indian government,0.0014412793264621747
universities,0.0014445181283397586
state house,0.0014472339715761902
owe 000,0.0014499897915546361
initial,0.0014516574136745355
care parents,0.0014566882545229037
presidency,0.0014582556353444152
government maintain,0.0014639560723491286
comment applicant,0.0014658719036066163
states ge applicant,0.0014772989027787599
iraq applicant currently,0.0014791673342294885
applicant currently reside,0.0014791673342294885
information eligibility,0.0014834360746215957
classify information eligibility,0.0014834360746215957
summer,0.0014919362512545477
significant escalation,0.0014942249783975647
level activity scope,0.0014942249783975647
level activity,0.0014942249783975647
activity scope effort,0.0014942249783975647
escalation directness,0.0014942249783975647
compare previous operations,0.0014942249783975647
compare previous,0.0014942249783975647
directness level activity,0.0014942249783975647
directness,0.0014942249783975647
demonstrate significant,0.0014942249783975647
demonstrate significant escalation,0.0014942249783975647
directness level,0.0014942249783975647
escalation directness level,0.0014942249783975647
activity scope,0.0014942249783975647
previous operations,0.0014942249783975647
effort compare previous,0.0014942249783975647
scope effort,0.0014942249783975647
effort compare,0.0014942249783975647
undesirable,0.0014942249783975647
scope effort compare,0.0014942249783975647
significant escalation directness,0.0014942249783975647
information clearance,0.0014953346653622777
threat location crime,0.0014957317530250587
work afghan government,0.001498720464537212
law month,0.001500624005270498
80,0.0015078578622288777
applicant applicant provide,0.0015099561812134616
law twice,0.0015126211776363893
sor controverted applicant,0.0015135889220912052
follows foreign,0.0015135889220912052
controverted applicant,0.0015135889220912052
denials egan executive,0.0015135889220912052
follows foreign contact,0.0015135889220912052
controverted applicant responsible,0.0015135889220912052
remain allegation,0.0015196396640167595
diverse,0.0015235370328659584
24 29,0.0015295508630692681
spouse applicant,0.0015305934034924714
security prosperity,0.0015306043397627588
university state,0.0015309823370113663
phone,0.001536923803878644
applicant spouse sibling,0.00153848922933966
applicant information,0.0015423387004558319
31 tr,0.0015426507448592461
export,0.0015448661110395471
purchase applicant,0.0015477707729837332
associates,0.001548009761027827
email applicant,0.0015501419403809126
family stay,0.0015542448547459166
socialize,0.0015561184927495406
security official,0.0015562071888143589
scope,0.0015615680886069648
applicant care,0.0015627773048940564
explosive device ied,0.0015707276729132785
device ied,0.0015707276729132785
heavily,0.0015762981110053046
mother citizen,0.001576419667904836
iran unite,0.0015770158252090848
30 35,0.0015823478224446987
applicant close father,0.001583001826809823
item applicant interview,0.001585359864363416
000 savings,0.0015860928029224964
2021 2022,0.0015895247225034847
million dollar,0.0015931460931531123
facing,0.0015934690682560828
letter state,0.001596254342527834
arm group,0.0015990974550643374
spouse living,0.0015992195596132752
travel china visit,0.001599576137348302
monthly child,0.0016019721996098615
monthly child support,0.0016019721996098615
american citizens,0.0016028221820815454
citizen 2019,0.0016111446120515996
end december,0.0016141413089872055
2018 ae applicant,0.0016149396188517423
center,0.0016272625320268338
marriage end divorce,0.0016272683796970794
end divorce,0.0016272683796970794
marriage end,0.0016272683796970794
erode,0.0016317479144309127
official human,0.0016351278639185427
official human right,0.0016351278639185427
embassies,0.0016432394356370908
325,0.0016555357306726394
ukraine unite state,0.001655637848262179
ukraine unite,0.001655637848262179
level travel ability,0.0016590491872954182
atrocities human right,0.0016590491872954182
atrocities human,0.0016590491872954182
training support iraqi,0.0016590491872954182
abuse atrocities human,0.0016590491872954182
travel ability,0.0016590491872954182
travel ability embassy,0.0016590491872954182
support iraqi,0.0016590491872954182
support iraqi government,0.0016590491872954182
start work linguist,0.0016594621005058346
employment defense contractor,0.0016595199373513456
question correctly,0.00166391032878845
iraq july,0.0016677279904766637
2006 2008 applicant,0.0016723626613532176
applicant work engineer,0.0016734747592097965
switzerland,0.00167371346354432
application national security,0.0016783563769352317
application national,0.0016783563769352317
2009 applicant work,0.0016845398726431026
pakistan unite state,0.001685023596484064
day later,0.0016880402879093485
union unite state,0.0016955349126635494
soviet union unite,0.0016955349126635494
card tr,0.0016960041330643114
threaten prison detention,0.0016971886411745638
permanent legal resident,0.001702844004329895
hearing spouse,0.0017057204950353907
unless applicant,0.001706834160895736
freedom substantial,0.0017098266504818125
applicant aunt uncle,0.001710302116235421
invade iraq,0.0017196082440825626
upset,0.0017207033517078305
expand trade,0.001722591446640203
34 43,0.0017329221966159223
persisted,0.0017368517627250292
state 2011 applicant,0.0017402491211074012
democratic governance,0.001742308039731353
citizen taiwan,0.0017508848565366013
report foreign,0.0017572171894410986
areas including,0.0017614414624549301
information admission,0.0017639629516067194
mitigate information admission,0.0017639629516067194
discipline,0.0017677618914001038
family law,0.0017681932306331408
service website,0.0017718835338441001
believe mother,0.0017757239948977218
applicant believe mother,0.0017757239948977218
pakistan federal,0.001776372622238475
eighth,0.0017768614293365438
house tr,0.0017775066733153586
paragraph guideline applicant,0.0018008081380245454
applicant subparagraph,0.0018008081380245454
guideline applicant subparagraph,0.0018008081380245454
transitional,0.0018119445968874039
security clearance work,0.0018183009638161449
instructor,0.0018242048901883398
military months,0.0018271508001234313
citizen interests,0.0018275458128497368
school unite,0.0018337409411780209
taiwan active collector,0.0018353277798629003
taiwan active,0.0018353277798629003
record human right,0.001835448279160881
85 87,0.001842694097409829
state applicant expect,0.0018457864053777286
applicant station,0.0018471611405505124
unite state government,0.001847211550900116
file 2017,0.0018515303227898984
sister allege,0.0018537475228239183
government use,0.0018724243352367562
decade applicant,0.0018779237643209985
sor note,0.0018782914867330445
year tr page,0.0018789693554380434
line 21 applicant,0.0018789693554380434
receive passport,0.0018824376193821563
workplace,0.0019076978782628215
citizenship residency,0.001916777009073158
information security,0.0019196661306809565
contingent obtain security,0.0019197776948896535
inherit asset,0.0019217520541894822
report delinquent,0.0019248088359625482
36 37 42,0.0019262056528171337
32 applicant mother,0.0019263031092181563
personal financial,0.0019275304029573975
access account,0.0019371445451527147
military base applicant,0.0019399861425493088
103,0.00194018389240975
value 000,0.0019548538797339306
iraq 2005,0.0019571855499445666
iraq 2005 applicant,0.0019571855499445666
incumbent,0.0019580394849662633
year return,0.0019625795700164905
applicant eligible,0.0019695798179431324
april 2008,0.0019728978087013437
responsible significant human,0.0019777288999966672
responsible significant,0.0019777288999966672
begin work defense,0.001980592848649301
expression including,0.0019860725864248867
freedom expression including,0.0019860725864248867
answer sor applicant,0.001989703982592059
send money family,0.0019922623041882777
classify sensitive information,0.0019942305520919182
economic technology,0.0019956700321127753
quarterly telephonic,0.001997896408526152
india tr,0.0020028550611387074
presidential election april,0.0020040319615707005
organization security,0.00200445406118906
125 applicant,0.002004463420303542
applicant introduce,0.0020059651625915047
support unite state,0.0020080034369538303
state gov reports,0.0020120545617916402
gov reports,0.0020120545617916402
applicant frequency,0.0020186551606762855
unite state return,0.002023627939210246
13 14,0.002027141546140287
continue relationship,0.0020337658065323256
2021 country,0.0020371528668055726
serve army years,0.0020372026781768165
2005 applicant marry,0.002043039744699077
2018 applicant disclose,0.002045897863379581
conduct espionage,0.0020467430729423056
close tie,0.002054068355953841
frequency applicant,0.002054242117052584
twice year tr,0.0020556158433444223
sor applicant said,0.0020584563046844666
employer security,0.0020644288166161407
iraq jordan,0.0020695236282469156
35 applicant spouse,0.002073957776339456
employ information,0.0020768988492268427
employ information technology,0.0020768988492268427
november 2018 applicant,0.0020825478450508805
flee iraq,0.002084116671536909
orient,0.0020842779838251006
technology applicant,0.0020888265051498254
live house,0.0020984135706810987
spouse parents,0.0020986740628615723
wife son,0.0021009006729642943
degree engineering,0.002117119176824941
station,0.002118190330234675
citizenship applicant citizen,0.0021192671078174388
adjudicate security,0.0021199050002057664
adjudicate security clearance,0.0021199050002057664
children citizen,0.0021218499827697973
citizen september,0.0021244368068282908
receive inheritance,0.002125547686118108
june 2007,0.0021299717386408642
ago mother,0.0021327616011852383
agent tr,0.0021338157831831215
form response form,0.0021353835405483463
student visa applicant,0.0021428993941122916
unite states ax,0.0021454178394655957
states ax,0.0021454178394655957
eligibility applicant,0.002148854452367692
disinformation,0.00214951300061126
speak years,0.002154556272803501
doing,0.002156841434387459
2009 july,0.0021630033580489045
low level,0.0021637863464823467
master degree unite,0.0021722631288155422
complete military,0.0021724688626093454
applicant complete military,0.0021724688626093454
concern regarde,0.002174100372061811
import,0.0021751598731430256
local community,0.002177489776338476
poor health,0.002180988344263496
allege applicant falsify,0.002186928354157167
unite state financial,0.0021889456486329385
applicant focus,0.002201430519847013
russia applicant spouse,0.0022019907136776873
effort influence,0.0022040853163060974
tear,0.002209878619831506
spouse visa,0.0022160811707199303
allege applicant owe,0.0022217391774128825
offenses,0.0022300803446811293
casual social,0.0022308124405082284
state years,0.0022313640338273515
unite state years,0.0022313640338273515
applicant retirement account,0.0022376894554052094
clearance applicant hold,0.002247775634370278
applicant people applicant,0.002252478000345764
character witnesses,0.0022577658083419603
security screening,0.0022585353582851237
help applicant,0.0022596533849791292
high profile attack,0.0022608583853467993
profile attack,0.0022608583853467993
ideology,0.002268035315101513
security manager,0.0022714721976866874
summarize,0.0022734724403050224
live applicant brother,0.00227347912633485
continue security,0.0022763941112398257
iscr case 01,0.0022982305684558398
01 20700,0.0022982305684558398
determination err denials,0.0022982305684558398
determination err,0.0022982305684558398
20700 app,0.0022982305684558398
err denials,0.0022982305684558398
