feature,coef
applicant want preserve,-0.0027087462797333456
2014 chapter bankruptcy,-0.0027087462797333456
2014 chapter,-0.0027087462797333456
taking video use,-0.0027087462797333456
taking video,-0.0027087462797333456
177,-0.0027087462797333456
accident tr 106,-0.0027087462797333456
accident tr,-0.0027087462797333456
wear various article,-0.0027087462797333456
wear various,-0.0027087462797333456
tell applicant make,-0.0027087462797333456
wear slacks tr,-0.0027087462797333456
wear slacks,-0.0027087462797333456
like hey know,-0.0027087462797333456
like hey,-0.0027087462797333456
action navy incident,-0.0027087462797333456
action navy,-0.0027087462797333456
109 000 tr,-0.0027087462797333456
109 000 92,-0.0027087462797333456
tell office personnel,-0.0027087462797333456
tell office,-0.0027087462797333456
rate stop,-0.0027087462797333456
counseling bankruptcy process,-0.0027087462797333456
2021 refund,-0.0027087462797333456
separated applicant unable,-0.0027087462797333456
109 000 83,-0.0027087462797333456
bankruptcy statute applicant,-0.0027087462797333456
bankruptcy statute,-0.0027087462797333456
bankruptcy process ge,-0.0027087462797333456
result covid 19,-0.0027087462797333456
result covid,-0.0027087462797333456
indicate applicant lose,-0.0027087462797333456
broken ge applicant,-0.0027087462797333456
realize applicant use,-0.0027087462797333456
applicant tell employer,-0.0027087462797333456
tell employer applicant,-0.0027087462797333456
tell employer,-0.0027087462797333456
september 17 2022,-0.0027087462797333456
september 17,-0.0027087462797333456
equipment say don,-0.0027087462797333456
equipment say,-0.0027087462797333456
107 604 mortgage,-0.0027087462797333456
unsure applicant use,-0.0027087462797333456
broken ge,-0.0027087462797333456
broken applicant need,-0.0027087462797333456
applicant girlfriend visit,-0.0027087462797333456
applicant girlfriend return,-0.0027087462797333456
applicant girlfriend inform,-0.0027087462797333456
present applicant request,-0.0027087462797333456
2017 2018 ge,-0.0027087462797333456
2017 2018 evidence,-0.0027087462797333456
2021 response doha,-0.0027087462797333456
2021 refund 2020,-0.0027087462797333456
tr applicant year,-0.0027087462797333456
tr applicant petty,-0.0027087462797333456
16 bankruptcy documentation,-0.0027087462797333456
16 bankruptcy,-0.0027087462797333456
indicate nude photograph,-0.0027087462797333456
indicate nude,-0.0027087462797333456
applicant acknowledge responsibility,-0.0027087462797333456
separated applicant,-0.0027087462797333456
indicate video body,-0.0027087462797333456
indicate video,-0.0027087462797333456
2017 2018 2019,-0.0027087462797333456
2017 143 2018,-0.0027087462797333456
2017 143,-0.0027087462797333456
bankruptcy process,-0.0027087462797333456
store consent tr,-0.0027087462797333456
documentation indicate,-0.0027087462797333456
documentation include 576,-0.0027087462797333456
documentation include,-0.0027087462797333456
documentation hearing income,-0.0027087462797333456
documentation hearing,-0.0027087462797333456
documentation debt hearing,-0.0027087462797333456
documentation debt,-0.0027087462797333456
unsecured nonpriority claim,-0.0027087462797333456
unsecured nonpriority,-0.0027087462797333456
unsure applicant,-0.0027087462797333456
woman picture fully,-0.0027087462797333456
woman picture,-0.0027087462797333456
2014 repayment plan,-0.0027087462797333456
2014 repayment,-0.0027087462797333456
store consent,-0.0027087462797333456
tr current,-0.0027087462797333456
unsecured debt april,-0.0027087462797333456
indicate applicant monthly,-0.0027087462797333456
store children school,-0.0027087462797333456
store children,-0.0027087462797333456
base applicant september,-0.0027087462797333456
store wear slacks,-0.0027087462797333456
store wear,-0.0027087462797333456
store video women,-0.0027087462797333456
store video,-0.0027087462797333456
indicate 2018 irs,-0.0027087462797333456
indicate 2018,-0.0027087462797333456
government extend student,-0.0027087462797333456
unsecured debt,-0.0027087462797333456
documentary evidence recent,-0.0027087462797333456
2013 ge september,-0.0027087462797333456
documentation indicate applicant,-0.0027087462797333456
tr 75 84,-0.0027087462797333456
applicant attempt extort,-0.0027087462797333456
tr 73 late,-0.0027087462797333456
tr 73 applicant,-0.0027087462797333456
177 owe irs,-0.0027087462797333456
177 owe,-0.0027087462797333456
2014 present,-0.0027087462797333456
accord employer report,-0.0027087462797333456
accord employer,-0.0027087462797333456
101 sexual,-0.0027087462797333456
2015 aug 12,-0.0027087462797333456
compare tr,-0.0027087462797333456
video use,-0.0027087462797333456
weigh temporary stay,-0.0027087462797333456
weigh temporary hold,-0.0027087462797333456
day suspension,-0.0027087462797333456
tax return neglect,-0.0027087462797333456
tax return hearing,-0.0027087462797333456
tax return filed,-0.0027087462797333456
100 101 sexual,-0.0027087462797333456
19 pandemic president,-0.0027087462797333456
19 hearing applicant,-0.0027087462797333456
2014 tax return,-0.0027087462797333456
woman videotape stores,-0.0027087462797333456
woman videotape,-0.0027087462797333456
compare tr 116,-0.0027087462797333456
make time payment,-0.0027087462797333456
court appeals desiree,-0.0027087462797333456
court appeals,-0.0027087462797333456
litigation 8th circuit,-0.0027087462797333456
applicant tell office,-0.0027087462797333456
preparation 2021 federal,-0.0027087462797333456
government extend,-0.0027087462797333456
september 30 2021,-0.0027087462797333456
september 30,-0.0027087462797333456
september 25 2020,-0.0027087462797333456
10 16,-0.0027087462797333456
video women buttocks,-0.0027087462797333456
video women buttock,-0.0027087462797333456
video woman wear,-0.0027087462797333456
video woman store,-0.0027087462797333456
video use eip,-0.0027087462797333456
2022 10,-0.0027087462797333456
litigation 8th,-0.0027087462797333456
september 25,-0.0027087462797333456
preparation 2021,-0.0027087462797333456
income tr 44,-0.0027087462797333456
covid 19 president,-0.0027087462797333456
defaulted ge applicant,-0.0027087462797333456
defaulted ge,-0.0027087462797333456
defaulted,-0.0027087462797333456
default loans federal,-0.0027087462797333456
default loans,-0.0027087462797333456
default,-0.0027087462797333456
son sport events,-0.0027087462797333456
son sport,-0.0027087462797333456
tr 94 girlfriend,-0.0027087462797333456
income taxis 2011,-0.0027087462797333456
new privately,-0.0027087462797333456
son applicant,-0.0027087462797333456
son 18 tr,-0.0027087462797333456
son 18,-0.0027087462797333456
non employee failing,-0.0027087462797333456
son college,-0.0027087462797333456
son car tr,-0.0027087462797333456
son car,-0.0027087462797333456
nonpriority claim 37,-0.0027087462797333456
nonpriority claim,-0.0027087462797333456
son applicant left,-0.0027087462797333456
2022 applicant resume,-0.0027087462797333456
nonpriority unsecured debt,-0.0027087462797333456
nonpriority unsecured,-0.0027087462797333456
2022 applicant pay,-0.0027087462797333456
2022 10 24,-0.0027087462797333456
income statement bankruptcy,-0.0027087462797333456
income statement,-0.0027087462797333456
income round near,-0.0027087462797333456
income round,-0.0027087462797333456
income remainder assist,-0.0027087462797333456
income remainder,-0.0027087462797333456
income previous month,-0.0027087462797333456
preparation tax returns,-0.0027087462797333456
preparation tax,-0.0027087462797333456
income tr,-0.0027087462797333456
income taxis pay,-0.0027087462797333456
income taxis paid,-0.0027087462797333456
income taxis currently,-0.0027087462797333456
income taxis 2014,-0.0027087462797333456
tr 96 evidence,-0.0027087462797333456
new privately phone,-0.0027087462797333456
income exceed,-0.0027087462797333456
income bankruptcy submission,-0.0027087462797333456
income bankruptcy,-0.0027087462797333456
resume payments id,-0.0027087462797333456
resume payments,-0.0027087462797333456
576 state tax,-0.0027087462797333456
576 state,-0.0027087462797333456
576,-0.0027087462797333456
applicant file federal,-0.0027087462797333456
non employee,-0.0027087462797333456
107 604,-0.0027087462797333456
year ty 2014,-0.0027087462797333456
income tax year,-0.0027087462797333456
income tax returns,-0.0027087462797333456
income accident tr,-0.0027087462797333456
income accident,-0.0027087462797333456
applicant file discharge,-0.0027087462797333456
acknowledge responsibility debt,-0.0027087462797333456
acknowledge responsibility,-0.0027087462797333456
applicant admitted taking,-0.0027087462797333456
applicant admitted,-0.0027087462797333456
163 418 501,-0.0027087462797333456
163 418,-0.0027087462797333456
applicant file bankruptcy,-0.0027087462797333456
33 applicant serve,-0.0027087462797333456
income previous,-0.0027087462797333456
associate degree aviation,-0.0027087462797333456
documentation tax return,-0.0027087462797333456
documentation tax,-0.0027087462797333456
year ty,-0.0027087462797333456
income exceed threshold,-0.0027087462797333456
behavior personal,-0.0027087462797333456
2015 aug,-0.0027087462797333456
320,-0.0027087462797333456
master degree tr,-0.0027087462797333456
returns tr 51,-0.0027087462797333456
returns tr,-0.0027087462797333456
returns ge applicant,-0.0027087462797333456
returns ge,-0.0027087462797333456
returns applicant say,-0.0027087462797333456
returns ae apparently,-0.0027087462797333456
returns ae,-0.0027087462797333456
60 62 applicant,-0.0027087462797333456
applicant deny picture,-0.0027087462797333456
sexual behavior personal,-0.0027087462797333456
women buttocks ge,-0.0027087462797333456
high school tr,-0.0027087462797333456
loan 2017,-0.0027087462797333456
loan forgiven tr,-0.0027087462797333456
loan forgiven applicant,-0.0027087462797333456
refuse pay,-0.0027087462797333456
behavior basically navy,-0.0027087462797333456
women girlfriend,-0.0027087462797333456
material eip tr,-0.0027087462797333456
material eip,-0.0027087462797333456
sexual gratification,-0.0027087462797333456
want fellow employee,-0.0027087462797333456
want fellow,-0.0027087462797333456
use personal cellphone,-0.0027087462797333456
mortgage tr 112,-0.0027087462797333456
accept payments tr,-0.0027087462797333456
duty navy,-0.0027087462797333456
behavior personal conduct,-0.0027087462797333456
loans federal student,-0.0027087462797333456
loans federal,-0.0027087462797333456
loan purchase vehicle,-0.0027087462797333456
loan purchase,-0.0027087462797333456
loan payments rate,-0.0027087462797333456
327 ge applicant,-0.0027087462797333456
2013 start pay,-0.0027087462797333456
2013 start,-0.0027087462797333456
327 ge,-0.0027087462797333456
stop collection,-0.0027087462797333456
phone eip access,-0.0027087462797333456
phone eip,-0.0027087462797333456
loan payment pause,-0.0027087462797333456
loan 2017 tr,-0.0027087462797333456
phone broken applicant,-0.0027087462797333456
decision applicant choose,-0.0027087462797333456
resume work current,-0.0027087462797333456
assist son college,-0.0027087462797333456
assist son,-0.0027087462797333456
loan payment,-0.0027087462797333456
loan payments,-0.0027087462797333456
loan forbearance federal,-0.0027087462797333456
loan forbearance,-0.0027087462797333456
2013 tr 37,-0.0027087462797333456
2013 tax year,-0.0027087462797333456
2013 tax,-0.0027087462797333456
loans tr 58,-0.0027087462797333456
loans tr 100,-0.0027087462797333456
loans suspension loan,-0.0027087462797333456
loans suspension,-0.0027087462797333456
dod contractor 2013,-0.0027087462797333456
106 car insurance,-0.0027087462797333456
106 car,-0.0027087462797333456
106 applicant injure,-0.0027087462797333456
want check eip,-0.0027087462797333456
want check,-0.0027087462797333456
walk store consent,-0.0027087462797333456
walk store,-0.0027087462797333456
2015 ge 35,-0.0027087462797333456
resume work,-0.0027087462797333456
petty officer second,-0.0027087462797333456
phone applicant transfer,-0.0027087462797333456
2018 2019 2020,-0.0027087462797333456
2018 2019,-0.0027087462797333456
2018 037 2019,-0.0027087462797333456
2018 037,-0.0027087462797333456
106 applicant,-0.0027087462797333456
105 january 2014,-0.0027087462797333456
petty officer,-0.0027087462797333456
petty,-0.0027087462797333456
total 149,-0.0027087462797333456
total 112 2014,-0.0027087462797333456
total 112,-0.0027087462797333456
total 110 935,-0.0027087462797333456
total 110,-0.0027087462797333456
value property substantially,-0.0027087462797333456
value property,-0.0027087462797333456
various article clothing,-0.0027087462797333456
various article,-0.0027087462797333456
loan debt total,-0.0027087462797333456
loan debt program,-0.0027087462797333456
2015 irs,-0.0027087462797333456
2022 https www,-0.0027087462797333456
accurate bankruptcy documentation,-0.0027087462797333456
accurate bankruptcy,-0.0027087462797333456
phone wasn equipment,-0.0027087462797333456
phone wasn,-0.0027087462797333456
include following relief,-0.0027087462797333456
include following,-0.0027087462797333456
phone replacement applicant,-0.0027087462797333456
phone replacement,-0.0027087462797333456
17 2022 applicant,-0.0027087462797333456
17 2022,-0.0027087462797333456
17 2018 aug,-0.0027087462797333456
17 2018,-0.0027087462797333456
located tr 73,-0.0027087462797333456
located tr,-0.0027087462797333456
418 501 982,-0.0027087462797333456
418 501,-0.0027087462797333456
418,-0.0027087462797333456
applicant wend check,-0.0027087462797333456
101 000 102,-0.0027087462797333456
101 000,-0.0027087462797333456
100 return silence,-0.0027087462797333456
100 return,-0.0027087462797333456
make store video,-0.0027087462797333456
make store,-0.0027087462797333456
101 sexual behavior,-0.0027087462797333456
make right decision,-0.0027087462797333456
make right,-0.0027087462797333456
month lead,-0.0027087462797333456
2022 june,-0.0027087462797333456
2015 irs tax,-0.0027087462797333456
power plant license,-0.0027087462797333456
power plant,-0.0027087462797333456
2022 https,-0.0027087462797333456
son college expenses,-0.0027087462797333456
phone tr 84,-0.0027087462797333456
phone tr 83,-0.0027087462797333456
phone tr 72,-0.0027087462797333456
video eip tr,-0.0027087462797333456
video eip id,-0.0027087462797333456
105 january,-0.0027087462797333456
2022 pause include,-0.0027087462797333456
2022 pause,-0.0027087462797333456
2022 june 2022,-0.0027087462797333456
woman applicant sitting,-0.0027087462797333456
42 applicant file,-0.0027087462797333456
19 hearing,-0.0027087462797333456
return filed tr,-0.0027087462797333456
return filed,-0.0027087462797333456
return file tys,-0.0027087462797333456
return 2021 applicant,-0.0027087462797333456
return 2021,-0.0027087462797333456
market value,-0.0027087462797333456
85 applicant define,-0.0027087462797333456
85 applicant,-0.0027087462797333456
24 000 107,-0.0027087462797333456
24 000,-0.0027087462797333456
urgency tr 51,-0.0027087462797333456
urgency tr,-0.0027087462797333456
urgency,-0.0027087462797333456
900 applicant,-0.0027087462797333456
25 12,-0.0027087462797333456
24 hour tr,-0.0027087462797333456
24 experts weigh,-0.0027087462797333456
24 experts,-0.0027087462797333456
month average 647,-0.0027087462797333456
month average,-0.0027087462797333456
claim 850,-0.0027087462797333456
video eip accord,-0.0027087462797333456
video consent woman,-0.0027087462797333456
video consent applicant,-0.0027087462797333456
include 576 state,-0.0027087462797333456
include 576,-0.0027087462797333456
phone broken ge,-0.0027087462797333456
photograph eip applicant,-0.0027087462797333456
photograph eip,-0.0027087462797333456
000 student,-0.0027087462797333456
stop collection default,-0.0027087462797333456
stop accept payments,-0.0027087462797333456
receive 360,-0.0027087462797333456
receipt preparation 2021,-0.0027087462797333456
receipt preparation,-0.0027087462797333456
receipt,-0.0027087462797333456
2014 2015 2016,-0.0027087462797333456
2014 109 000,-0.0027087462797333456
2014 109,-0.0027087462797333456
claim 850 unsecured,-0.0027087462797333456
receive 360 refund,-0.0027087462797333456
applicant fail report,-0.0027087462797333456
applicant fail provide,-0.0027087462797333456
collection default loans,-0.0027087462797333456
total 35 398,-0.0027087462797333456
total 35,-0.0027087462797333456
woman store tr,-0.0027087462797333456
woman store children,-0.0027087462797333456
applicant airframe power,-0.0027087462797333456
applicant airframe,-0.0027087462797333456
tr 92 employer,-0.0027087462797333456
tr 88 addition,-0.0027087462797333456
tr 87 sor,-0.0027087462797333456
tr 86 applicant,-0.0027087462797333456
claim total 110,-0.0027087462797333456
receive cam,-0.0027087462797333456
claim 37 320,-0.0027087462797333456
claim 37,-0.0027087462797333456
91 accord employer,-0.0027087462797333456
91 accord,-0.0027087462797333456
dollars applicant provide,-0.0027087462797333456
dollars applicant,-0.0027087462797333456
total 149 105,-0.0027087462797333456
receive financial counseling,-0.0027087462797333456
receive financial,-0.0027087462797333456
receive corrective action,-0.0027087462797333456
receive corrective,-0.0027087462797333456
stop accept,-0.0027087462797333456
retirement account tr,-0.0027087462797333456
retirement account,-0.0027087462797333456
gratification ge sor,-0.0027087462797333456
gratification ge,-0.0027087462797333456
gratification,-0.0027087462797333456
incident involve eip,-0.0027087462797333456
row,-0.0027087462797333456
state tax returns,-0.0027087462797333456
receive seven,-0.0027087462797333456
applicant transfer eip,-0.0027087462797333456
neglect lack sense,-0.0027087462797333456
neglect lack,-0.0027087462797333456
neglect,-0.0027087462797333456
applicant timely file,-0.0027087462797333456
receive cam manager,-0.0027087462797333456
dollars,-0.0027087462797333456
account tr 102,-0.0027087462797333456
account tr,-0.0027087462797333456
applicant trading personal,-0.0027087462797333456
applicant trading,-0.0027087462797333456
applicant tr 79,-0.0027087462797333456
don condone type,-0.0027087462797333456
don condone,-0.0027087462797333456
borrow fund,-0.0027087462797333456
borrow,-0.0027087462797333456
tr 77 91,-0.0027087462797333456
receive seven day,-0.0027087462797333456
remainder assist son,-0.0027087462797333456
remainder assist,-0.0027087462797333456
picture fully clothed,-0.0027087462797333456
tr 83 84,-0.0027087462797333456
picture applicant pornographic,-0.0027087462797333456
incident involve misuse,-0.0027087462797333456
technology guideline allegation,-0.0027087462797333456
applicant transfer new,-0.0027087462797333456
tr 83 hearing,-0.0027087462797333456
tr 83 92,-0.0027087462797333456
row table,-0.0027087462797333456
round near thousand,-0.0027087462797333456
round near,-0.0027087462797333456
december 31 2022,-0.0027087462797333456
december 31,-0.0027087462797333456
december 2017 employer,-0.0027087462797333456
applicant try documentation,-0.0027087462797333456
enable sexually aroused,-0.0027087462797333456
enable sexually,-0.0027087462797333456
claim total,-0.0027087462797333456
58 applicant start,-0.0027087462797333456
58 applicant make,-0.0027087462797333456
58 applicant intend,-0.0027087462797333456
debt ge irs,-0.0027087462797333456
debt ge february,-0.0027087462797333456
debt ge account,-0.0027087462797333456
plant,-0.0027087462797333456
tr 118 girlfriend,-0.0027087462797333456
tr 117 121,-0.0027087462797333456
tr 106 car,-0.0027087462797333456
guideline applicant videotape,-0.0027087462797333456
use pornography enable,-0.0027087462797333456
sexually aroused tr,-0.0027087462797333456
class tr current,-0.0027087462797333456
class tr,-0.0027087462797333456
picture fully,-0.0027087462797333456
tr 84 85,-0.0027087462797333456
account pay delinquent,-0.0027087462797333456
account pay,-0.0027087462797333456
83 92,-0.0027087462797333456
83 84 employer,-0.0027087462797333456
83 84,-0.0027087462797333456
83 000 93,-0.0027087462797333456
lose income accident,-0.0027087462797333456
lose income,-0.0027087462797333456
debts tr 114,-0.0027087462797333456
debts tr,-0.0027087462797333456
picture video women,-0.0027087462797333456
picture video security,-0.0027087462797333456
picture video inappropriate,-0.0027087462797333456
picture applicant,-0.0027087462797333456
picture allege sor,-0.0027087462797333456
picture allege,-0.0027087462797333456
83 92 applicant,-0.0027087462797333456
83 000,-0.0027087462797333456
remain pay expenses,-0.0027087462797333456
remain pay,-0.0027087462797333456
state tax lien,-0.0027087462797333456
borrow fund 401k,-0.0027087462797333456
round,-0.0027087462797333456
row table federal,-0.0027087462797333456
647 irs tax,-0.0027087462797333456
assess additional tax,-0.0027087462797333456
assess additional penalty,-0.0027087462797333456
technology 2003,-0.0027087462797333456
inappropriate pornographic applicant,-0.0027087462797333456
inappropriate pornographic,-0.0027087462797333456
gross income taxis,-0.0027087462797333456
gross income round,-0.0027087462797333456
damage extent,-0.0027087462797333456
19 2021 109,-0.0027087462797333456
refund 2020 transfer,-0.0027087462797333456
refund 2020 taxis,-0.0027087462797333456
tr 29 applicant,-0.0027087462797333456
video security,-0.0027087462797333456
619 ge 12,-0.0027087462797333456
619 ge,-0.0027087462797333456
619,-0.0027087462797333456
61 applicant maintain,-0.0027087462797333456
steal eip applicant,-0.0027087462797333456
steal eip,-0.0027087462797333456
tr 39 41,-0.0027087462797333456
327,-0.0027087462797333456
320 ge 2012,-0.0027087462797333456
320 ge,-0.0027087462797333456
647 ge 10,-0.0027087462797333456
647 ge,-0.0027087462797333456
tr 106 applicant,-0.0027087462797333456
tr 102 applicant,-0.0027087462797333456
need additional,-0.0027087462797333456
tr 25 12,-0.0027087462797333456
100 applicant intend,-0.0027087462797333456
employee know videotape,-0.0027087462797333456
employee know,-0.0027087462797333456
62 applicant marry,-0.0027087462797333456
relief measure eligible,-0.0027087462797333456
market,-0.0027087462797333456
damage extent economically,-0.0027087462797333456
need cell phone,-0.0027087462797333456
need cell,-0.0027087462797333456
suspect applicant owe,-0.0027087462797333456
possession eip,-0.0027087462797333456
tr 79 94,-0.0027087462797333456
tr 78 119,-0.0027087462797333456
placed student,-0.0027087462797333456
placed,-0.0027087462797333456
maintain budget,-0.0027087462797333456
near thousand dollars,-0.0027087462797333456
near thousand,-0.0027087462797333456
applicant unsure applicant,-0.0027087462797333456
technology 2003 applicant,-0.0027087462797333456
44 2013 start,-0.0027087462797333456
44 2013,-0.0027087462797333456
647 irs,-0.0027087462797333456
walk,-0.0027087462797333456
use basically employer,-0.0027087462797333456
use basically,-0.0027087462797333456
navy 1992 1997,-0.0027087462797333456
navy 1992,-0.0027087462797333456
make payment loan,-0.0027087462797333456
make payment address,-0.0027087462797333456
make payment 80,-0.0027087462797333456
month lead investigation,-0.0027087462797333456
make consent,-0.0027087462797333456
service tr 110,-0.0027087462797333456
crotch woman,-0.0027087462797333456
crotch,-0.0027087462797333456
cross allege personal,-0.0027087462797333456
87 sor allege,-0.0027087462797333456
87 sor,-0.0027087462797333456
applicant understand income,-0.0027087462797333456
83 hearing,-0.0027087462797333456
creditor stop,-0.0027087462797333456
creditor advise debt,-0.0027087462797333456
creditor advise,-0.0027087462797333456
recent payments march,-0.0027087462797333456
recent payments,-0.0027087462797333456
need additional documentation,-0.0027087462797333456
65 000 apr,-0.0027087462797333456
65 000,-0.0027087462797333456
place federal student,-0.0027087462797333456
body make,-0.0027087462797333456
body,-0.0027087462797333456
suspension work,-0.0027087462797333456
suspension work pay,-0.0027087462797333456
basically navy,-0.0027087462797333456
basically employer tr,-0.0027087462797333456
basically employer,-0.0027087462797333456
debt tr 65,-0.0027087462797333456
debt tr 64,-0.0027087462797333456
navy specialty yeoman,-0.0027087462797333456
navy specialty,-0.0027087462797333456
navy service tr,-0.0027087462797333456
navy service,-0.0027087462797333456
account balance 177,-0.0027087462797333456
87 88 applicant,-0.0027087462797333456
25 12 applicant,-0.0027087462797333456
maintain budget tr,-0.0027087462797333456
applicant use pornography,-0.0027087462797333456
download picture allege,-0.0027087462797333456
download picture,-0.0027087462797333456
use 500,-0.0027087462797333456
claime video women,-0.0027087462797333456
claime video consent,-0.0027087462797333456
102 applicant 500,-0.0027087462797333456
102 applicant,-0.0027087462797333456
102 000 109,-0.0027087462797333456
102 000,-0.0027087462797333456
nbc12 com 2022,-0.0027087462797333456
nbc12 com,-0.0027087462797333456
nbc12,-0.0027087462797333456
debt total 35,-0.0027087462797333456
place student,-0.0027087462797333456
credit transfer address,-0.0027087462797333456
credit transfer,-0.0027087462797333456
tr 100 101,-0.0027087462797333456
basically navy like,-0.0027087462797333456
navy reserve 2014,-0.0027087462797333456
maintenance technology 2003,-0.0027087462797333456
maintenance technology,-0.0027087462797333456
employer tr 39,-0.0027087462797333456
plan sor allege,-0.0027087462797333456
place federal,-0.0027087462797333456
placed student loan,-0.0027087462797333456
applicant arranged payment,-0.0027087462797333456
applicant arranged,-0.0027087462797333456
tr 74 75,-0.0027087462797333456
make 143 payment,-0.0027087462797333456
make 143,-0.0027087462797333456
employer tr 96,-0.0027087462797333456
use 500 monthly,-0.0027087462797333456
plan sor,-0.0027087462797333456
work pay tr,-0.0027087462797333456
work pay,-0.0027087462797333456
20 000 student,-0.0027087462797333456
39 41 applicant,-0.0027087462797333456
applicant videotape woman,-0.0027087462797333456
applicant videotape store,-0.0027087462797333456
creditor stop accept,-0.0027087462797333456
2017 tr 77,-0.0027087462797333456
2017 tr 62,-0.0027087462797333456
body make consent,-0.0027087462797333456
place student loan,-0.0027087462797333456
possession eip applicant,-0.0027087462797333456
make allegation,-0.0027087462797333456
market value property,-0.0027087462797333456
woman make allegation,-0.0027087462797333456
woman make,-0.0027087462797333456
employee tr 88,-0.0027087462797333456
employee tr,-0.0027087462797333456
return eip,-0.0027087462797333456
return come military,-0.0027087462797333456
return come,-0.0027087462797333456
step secure password,-0.0027087462797333456
account balance 112,-0.0027087462797333456
suspension loan payments,-0.0027087462797333456
suspension loan,-0.0027087462797333456
tr 112 16,-0.0027087462797333456
tr 112,-0.0027087462797333456
plant license aviation,-0.0027087462797333456
plant license,-0.0027087462797333456
plan oct 24,-0.0027087462797333456
official,-0.0026811133803406723
extensive,-0.0026484384642731624
applicant claim,-0.002627931518177962
allege misconduct,-0.0026257266197265536
applicant fail disclose,-0.0026257266197265536
wend various,-0.0026257266197265536
train applicant,-0.0026257266197265536
employer tell,-0.0026257266197265536
july 31,-0.0026257266197265536
31 2017,-0.0026257266197265536
july 31 2017,-0.0026257266197265536
contract tr,-0.0026257266197265536
collection,-0.002622009563788322
insider,-0.0026215672375597353
company provide,-0.002600835559450675
applicant return,-0.0025976713576198406
admit sor allegations,-0.002576989418412207
code,-0.0025731869853175254
authorize,-0.0025674447093213047
house,-0.002535006506162673
form,-0.0024949687655873524
allegations applicant,-0.00245729670872372
don know,-0.00245325311351309
extend,-0.002415183583227984
month,-0.0024055514815834807
discover applicant,-0.002404257152929594
applicant refuse,-0.002379067184638597
woman applicant,-0.002366865703262092
date applicant,-0.002362255472678499
23 applicant,-0.0023385442185929633
tr 76,-0.0023267082213437786
months,-0.0023179075344291282
testimony applicant,-0.0022953391820225936
day applicant,-0.00229266450326854
facility security officer,-0.0022683336619780925
facility security,-0.0022683336619780925
tr 65 applicant,-0.002260738153435664
connect hard drive,-0.0022523441280969726
isolate incident,-0.0022523441280969726
isolate,-0.0022523441280969726
connect hard,-0.0022523441280969726
reason security,-0.0022523441280969726
year ago,-0.002247640462234441
tr 99,-0.0022136068404984043
doha interrogatories,-0.002211067368942778
response doha,-0.002211067368942778
personnel,-0.0021940054925890418
original,-0.0021905047508805095
near future,-0.0021888121413291767
deny sor,-0.0021847018297559166
applicant august,-0.002184321797995899
unemploy,-0.00213337847332339
2021 tr,-0.00213337847332339
unaware applicant,-0.00213337847332339
2023,-0.00213337847332339
january 2022,-0.00213337847332339
applicant correct,-0.0021196612044262733
applicant terminated applicant,-0.002112917173528476
applicant earn bachelor,-0.0020743232908998588
software,-0.00206503936205181
clearance application,-0.0020637301972510447
contend,-0.0020574061546123033
successfully,-0.0020402022565656937
spot,-0.00202118315779486
2004 applicant,-0.00202118315779486
recommendation,-0.00201820313463601
marital,-0.002009471194102313
allegation applicant state,-0.002006575848299198
model,-0.0019978502804945887
important,-0.0019811396431323575
applicant estimate,-0.0019787824890002584
rule regulations,-0.0019657403108609864
media applicant,-0.0019422714931049522
focus,-0.0019422714931049522
action state,-0.0019422714931049522
target,-0.0019358449582543944
collectively,-0.001922674843907552
remain,-0.001913230620001324
stressful,-0.0019071179069098155
handling protect,-0.001873957010216827
guideline handling protect,-0.001873957010216827
guideline handling,-0.001873957010216827
handling protect information,-0.001873957010216827
possession applicant,-0.001834544245260759
example,-0.001834544245260759
file company,-0.00182286474285849
positive,-0.0018109393063663179
2018 response,-0.0018109393063663179
supervisor applicant supervisor,-0.0018109393063663179
tr 72 73,-0.0018095734630621774
72 73,-0.0018095734630621774
110,-0.0018095734630621774
living,-0.0017932756870434586
environment,-0.0017844328209338602
investigation applicant,-0.0017824607267764396
2016 tr,-0.0017593222696044403
favourable,-0.001752579740273507
applicant admit view,-0.0017247887450856235
admit view,-0.0017247887450856235
reach,-0.001710878924292384
115,-0.0016920346489210163
156,-0.0016885128694892298
investigation completed,-0.0016885128694892298
nation,-0.0016885128694892298
template,-0.0016885128694892298
applicant honorably serve,-0.0016885128694892298
applicant trust,-0.0016885128694892298
honorably serve,-0.0016885128694892298
receive write,-0.0016881518827846905
security protocol,-0.0016881518827846905
discipline misconduct,-0.0016881518827846905
left job,-0.0016881518827846905
misconduct applicant,-0.0016812444819195003
record applicant,-0.0016794934238774392
non work,-0.0016717693932156595
applicant july,-0.0016476381181716104
access privilege,-0.0016460061914537656
fbi investigation,-0.0016374593332810548
600,-0.0016374593332810548
current employer applicant,-0.0016140746984485805
usually,-0.0016123403425182012
56,-0.0016072676817433437
admit deny,-0.0016008350186820968
applicant admit deny,-0.0016008350186820968
exceed,-0.0016008350186820968
applicant sor,-0.0016005068052343506
computer network,-0.0015730158619045036
tr 83,-0.001551894202333267
engineer applicant,-0.0015448185135935888
65 applicant,-0.0015370129030823742
applicant new,-0.0015259361489970726
applicant father,-0.0015222559354877738
77 applicant,-0.0015183132530235807
000 applicant,-0.0015036541095109868
young child,-0.0014901790479626843
protocol,-0.0014899024906627914
35 36,-0.0014728144326062852
promotion work,-0.0014701078990368062
security measures,-0.0014701078990368062
