feature,coef
underneath skirt,-0.004472606069678468
playe lacrosse,-0.004472606069678468
playe lacrosse tournament,-0.004472606069678468
life synopsis,-0.004472606069678468
life synopsis performance,-0.004472606069678468
anxiety disorder medical,-0.004472606069678468
anxiety life,-0.004472606069678468
anxiety life issue,-0.004472606069678468
underneath skirt consent,-0.004472606069678468
underneath skirts,-0.004472606069678468
underneath skirts applicant,-0.004472606069678468
underneath women dress,-0.004472606069678468
underneath women skirt,-0.004472606069678468
area unknow,-0.004472606069678468
area unknow woman,-0.004472606069678468
understand compassion,-0.004472606069678468
understand compassion understand,-0.004472606069678468
life productively,-0.004472606069678468
life productively aware,-0.004472606069678468
seek mental health,-0.004472606069678468
seek help underwent,-0.004472606069678468
seek help view,-0.004472606069678468
seek mental,-0.004472606069678468
seek counseling treatment,-0.004472606069678468
nolle prosequi april,-0.004472606069678468
anxiety disorder,-0.004472606069678468
nonconsented nude,-0.004472606069678468
nonconsented nude person,-0.004472606069678468
arrest airport,-0.004472606069678468
arrest airport passenger,-0.004472606069678468
pocket underneath confront,-0.004472606069678468
clearance suspended june,-0.004472606069678468
security officer interview,-0.004472606069678468
arrest charge february,-0.004472606069678468
point man,-0.004472606069678468
point man attempt,-0.004472606069678468
pocket underneath,-0.004472606069678468
security investigator 2014,-0.004472606069678468
security eligibility previously,-0.004472606069678468
security concern allege,-0.004472606069678468
tape police,-0.004472606069678468
tape police view,-0.004472606069678468
tape spouse,-0.004472606069678468
tape spouse struggled,-0.004472606069678468
taping,-0.004472606069678468
taping inside,-0.004472606069678468
police 100,-0.004472606069678468
police 100 friends,-0.004472606069678468
police airport,-0.004472606069678468
police airport september,-0.004472606069678468
security clearance special,-0.004472606069678468
security clearance suspended,-0.004472606069678468
taping inside mall,-0.004472606069678468
store admit,-0.004472606069678468
store admit charged,-0.004472606069678468
store agree,-0.004472606069678468
store agree picture,-0.004472606069678468
store applicant charge,-0.004472606069678468
store applicant film,-0.004472606069678468
store applicant relay,-0.004472606069678468
store applicant spouse,-0.004472606069678468
life counseling,-0.004472606069678468
life counseling record,-0.004472606069678468
life issue incidents,-0.004472606069678468
police applicant seat,-0.004472606069678468
police applicant use,-0.004472606069678468
security camera,-0.004472606069678468
security camera identify,-0.004472606069678468
police distribute online,-0.004472606069678468
store report,-0.004472606069678468
store report man,-0.004472606069678468
store security camera,-0.004472606069678468
store security officer,-0.004472606069678468
store close,-0.004472606069678468
store close color,-0.004472606069678468
store commit,-0.004472606069678468
store commit offense,-0.004472606069678468
store consent result,-0.004472606069678468
police distribute,-0.004472606069678468
understand spouse,-0.004472606069678468
understand spouse applicant,-0.004472606069678468
day tournament,-0.004472606069678468
day tournament customer,-0.004472606069678468
underwent,-0.004472606069678468
underwent treatment,-0.004472606069678468
underwent treatment year,-0.004472606069678468
day visit,-0.004472606069678468
day visit department,-0.004472606069678468
admission treatment,-0.004472606069678468
admission treatment say,-0.004472606069678468
admit 2006 film,-0.004472606069678468
admit 2006 upskirt,-0.004472606069678468
store proceed,-0.004472606069678468
store proceed videotape,-0.004472606069678468
police scene,-0.004472606069678468
police scene applicant,-0.004472606069678468
license clinical professional,-0.004472606069678468
police supervisor,-0.004472606069678468
police supervisor applicant,-0.004472606069678468
police view,-0.004472606069678468
police view recording,-0.004472606069678468
seat videotape,-0.004472606069678468
seat videotape fell,-0.004472606069678468
day applicant wend,-0.004472606069678468
search skirting,-0.004472606069678468
tape medium,-0.004472606069678468
tape medium memory,-0.004472606069678468
answer questions certain,-0.004472606069678468
admission sor,-0.004472606069678468
admission sor applicant,-0.004472606069678468
level inappropriate,-0.004472606069678468
level inappropriate conduct,-0.004472606069678468
day applicant car,-0.004472606069678468
day applicant caught,-0.004472606069678468
search skirting personal,-0.004472606069678468
search bag,-0.004472606069678468
search bag video,-0.004472606069678468
25 applicant currently,-0.004472606069678468
daughter playe,-0.004472606069678468
daughter playe lacrosse,-0.004472606069678468
daughter lacrosse tournament,-0.004472606069678468
daughter lacrosse,-0.004472606069678468
evaluate staff,-0.004472606069678468
evaluate staff psychiatrist,-0.004472606069678468
tape airport,-0.004472606069678468
tape airport applicant,-0.004472606069678468
unknow woman,-0.004472606069678468
unknow woman public,-0.004472606069678468
unlawful film,-0.004472606069678468
unlawful film photography,-0.004472606069678468
unlawful videotaping,-0.004472606069678468
unlawful videotaping applicant,-0.004472606069678468
school work,-0.004472606069678468
school work friendships,-0.004472606069678468
datum sheet,-0.004472606069678468
datum sheet report,-0.004472606069678468
evaluation answer,-0.004472606069678468
evaluation answer 2006,-0.004472606069678468
talk therapy marriage,-0.004472606069678468
school professional,-0.004472606069678468
school professional degree,-0.004472606069678468
school applicant honorably,-0.004472606069678468
school applicant testify,-0.004472606069678468
associates,-0.004472606069678468
scene,-0.004472606069678468
scene applicant,-0.004472606069678468
scene applicant deny,-0.004472606069678468
associates coworker,-0.004472606069678468
associates coworker contact,-0.004472606069678468
unsuspecting woman consent,-0.004472606069678468
unsuspecting woman underneath,-0.004472606069678468
letter applicant cautioned,-0.004472606069678468
lens,-0.004472606069678468
lens facing,-0.004472606069678468
unsuspecting woman airport,-0.004472606069678468
talk priest,-0.004472606069678468
talk priest answer,-0.004472606069678468
harmful 2018 interview,-0.004472606069678468
harmful victims,-0.004472606069678468
harmful victims deny,-0.004472606069678468
lens facing record,-0.004472606069678468
harmful 2018,-0.004472606069678468
upskirt behavior applicant,-0.004472606069678468
upskirt behavior sex,-0.004472606069678468
upskirt incident applicant,-0.004472606069678468
upskirt incidents,-0.004472606069678468
upskirt incidents applicant,-0.004472606069678468
health counseling address,-0.004472606069678468
health reputation,-0.004472606069678468
talk therapy counseling,-0.004472606069678468
admit charged,-0.004472606069678468
admit charged applicant,-0.004472606069678468
upskirt video adrenaline,-0.004472606069678468
upskirt video probation,-0.004472606069678468
health reputation judgment,-0.004472606069678468
health specialist,-0.004472606069678468
health specialist ensure,-0.004472606069678468
healthcare,-0.004472606069678468
healthcare center,-0.004472606069678468
healthcare center applicant,-0.004472606069678468
use camcorder,-0.004472606069678468
family drove,-0.004472606069678468
family drove tournament,-0.004472606069678468
story confess,-0.004472606069678468
story confess film,-0.004472606069678468
use camcorder place,-0.004472606069678468
left tournament,-0.004472606069678468
left tournament day,-0.004472606069678468
hearing applicant retain,-0.004472606069678468
hearing counselor,-0.004472606069678468
hearing counselor state,-0.004472606069678468
left spot,-0.004472606069678468
left spot point,-0.004472606069678468
customer nearby,-0.004472606069678468
customer nearby department,-0.004472606069678468
left counseling,-0.004472606069678468
left counseling 2009,-0.004472606069678468
learn skirt,-0.004472606069678468
learn skirt internet,-0.004472606069678468
curriculum,-0.004472606069678468
curriculum vita,-0.004472606069678468
evaluation treatments,-0.004472606069678468
evaluation treatments ge,-0.004472606069678468
evaluation military,-0.004472606069678468
evaluation military behavioral,-0.004472606069678468
curriculum vita provide,-0.004472606069678468
attempt pull,-0.004472606069678468
attempt pull women,-0.004472606069678468
attempt victimize,-0.004472606069678468
attempt victimize 2006,-0.004472606069678468
attempt video,-0.004472606069678468
attempt video skirt,-0.004472606069678468
attend administrative,-0.004472606069678468
attend administrative board,-0.004472606069678468
answer 2006,-0.004472606069678468
answer 2006 episode,-0.004472606069678468
evasive answer,-0.004472606069678468
admit film,-0.004472606069678468
admit film woman,-0.004472606069678468
evasive answer questions,-0.004472606069678468
attend counseling august,-0.004472606069678468
attend counseling involve,-0.004472606069678468
attend group counseling,-0.004472606069678468
pornography attend,-0.004472606069678468
pornography attend sex,-0.004472606069678468
synopsis performance evaluation,-0.004472606069678468
taking behavior,-0.004472606069678468
taking behavior applicant,-0.004472606069678468
family applicant does,-0.004472606069678468
help underwent treatment,-0.004472606069678468
help view,-0.004472606069678468
help view pornography,-0.004472606069678468
help recover,-0.004472606069678468
help recover sexual,-0.004472606069678468
help underwent,-0.004472606069678468
attend personal,-0.004472606069678468
attend personal talk,-0.004472606069678468
lead tester,-0.004472606069678468
lead tester manager,-0.004472606069678468
attend weekend,-0.004472606069678468
attend weekend retreat,-0.004472606069678468
attended result,-0.004472606069678468
attended result photo,-0.004472606069678468
current counselor,-0.004472606069678468
current counselor certified,-0.004472606069678468
admit possibly,-0.004472606069678468
admit possibly travel,-0.004472606069678468
admit sor consistent,-0.004472606069678468
synopsis,-0.004472606069678468
synopsis performance,-0.004472606069678468
say involvement,-0.004472606069678468
say involvement risk,-0.004472606069678468
say isolate,-0.004472606069678468
say isolate incident,-0.004472606069678468
hide tape,-0.004472606069678468
hide tape spouse,-0.004472606069678468
various woman,-0.004472606069678468
various woman department,-0.004472606069678468
lcpc,-0.004472606069678468
lcpc master,-0.004472606069678468
lcpc master degree,-0.004472606069678468
anonymous primary,-0.004472606069678468
anonymous primary purpose,-0.004472606069678468
ans applicant counselor,-0.004472606069678468
admit tape,-0.004472606069678468
admit tape airport,-0.004472606069678468
admitted applicant continue,-0.004472606069678468
2020 applicant retired,-0.004472606069678468
attorney request sentence,-0.004472606069678468
law work,-0.004472606069678468
law work requirements,-0.004472606069678468
attribute behavior,-0.004472606069678468
attribute behavior film,-0.004472606069678468
law funeral,-0.004472606069678468
law funeral applicant,-0.004472606069678468
criminal conduct answer,-0.004472606069678468
august 2006 applicant,-0.004472606069678468
august 2006 september,-0.004472606069678468
crime solver,-0.004472606069678468
crime solver network,-0.004472606069678468
august 2017 identify,-0.004472606069678468
august 2017 initially,-0.004472606069678468
anonymous meeting,-0.004472606069678468
anonymous meeting time,-0.004472606069678468
say applicant counseling,-0.004472606069678468
credit voluntarily,-0.004472606069678468
credit voluntarily seek,-0.004472606069678468
victimize,-0.004472606069678468
victimize 2006,-0.004472606069678468
victimize 2006 upskirt,-0.004472606069678468
victims deny,-0.004472606069678468
victims deny tell,-0.004472606069678468
late upskirt incident,-0.004472606069678468
video 2006,-0.004472606069678468
video 2006 september,-0.004472606069678468
late upskirt,-0.004472606069678468
video adrenaline,-0.004472606069678468
video adrenaline rush,-0.004472606069678468
sad frustrate,-0.004472606069678468
sad frustrate return,-0.004472606069678468
position camera,-0.004472606069678468
position camera inside,-0.004472606069678468
video evidence,-0.004472606069678468
video evidence taping,-0.004472606069678468
video camera,-0.004472606069678468
video camera tape,-0.004472606069678468
sad,-0.004472606069678468
award 2013,-0.004472606069678468
award 2013 undergraduate,-0.004472606069678468
coworker clearly,-0.004472606069678468
coworker clearly identify,-0.004472606069678468
adrenaline rush applicant,-0.004472606069678468
adrenaline rush harmful,-0.004472606069678468
stress relate,-0.004472606069678468
stress relate difficult,-0.004472606069678468
coworker contact,-0.004472606069678468
coworker contact applicant,-0.004472606069678468
rush applicant,-0.004472606069678468
rush applicant film,-0.004472606069678468
rush day,-0.004472606069678468
rush day applicant,-0.004472606069678468
rush harmful,-0.004472606069678468
rush harmful 2018,-0.004472606069678468
stressor contribute,-0.004472606069678468
stressor contribute videotape,-0.004472606069678468
stress life,-0.004472606069678468
stress life productively,-0.004472606069678468
stress psychiatrist,-0.004472606069678468
stress psychiatrist make,-0.004472606069678468
video probation,-0.004472606069678468
video probation 2007,-0.004472606069678468
video recordings,-0.004472606069678468
video recordings applicant,-0.004472606069678468
2018 misdemeanor,-0.004472606069678468
2018 misdemeanor film,-0.004472606069678468
aware control,-0.004472606069678468
aware control impulses,-0.004472606069678468
2018 film,-0.004472606069678468
2018 film nude,-0.004472606069678468
2018 interview,-0.004472606069678468
2018 interview applicant,-0.004472606069678468
stressors finally applicant,-0.004472606069678468
stressors make,-0.004472606069678468
stressors make episode,-0.004472606069678468
video skirt,-0.004472606069678468
video skirt various,-0.004472606069678468
home school,-0.004472606069678468
home school work,-0.004472606069678468
aware security concern,-0.004472606069678468
possess tape,-0.004472606069678468
videotape fell pocket,-0.004472606069678468
videotape skirt,-0.004472606069678468
videotape skirt unsuspecting,-0.004472606069678468
videotape underneath,-0.004472606069678468
videotape underneath women,-0.004472606069678468
root cause,-0.004472606069678468
root cause behavior,-0.004472606069678468
videotape fell,-0.004472606069678468
away look,-0.004472606069678468
away look merchandise,-0.004472606069678468
network photo,-0.004472606069678468
network photo man,-0.004472606069678468
stressors finally,-0.004472606069678468
videotaped private,-0.004472606069678468
videotaped private area,-0.004472606069678468
videotaping,-0.004472606069678468
videotaping applicant,-0.004472606069678468
videotaping applicant seek,-0.004472606069678468
2018 applicant deny,-0.004472606069678468
possess tape medium,-0.004472606069678468
2017 upskirt incident,-0.004472606069678468
2017 upskirt incidents,-0.004472606069678468
videotape woman consent,-0.004472606069678468
videotape women ge,-0.004472606069678468
videotaped,-0.004472606069678468
possibly travel,-0.004472606069678468
evidence august,-0.004472606069678468
evidence august 2017,-0.004472606069678468
evidence applicant support,-0.004472606069678468
possibly military,-0.004472606069678468
possibly military department,-0.004472606069678468
possibly travel electronics,-0.004472606069678468
post graduate,-0.004472606069678468
post graduate school,-0.004472606069678468
couple counseling,-0.004472606069678468
couple counseling involve,-0.004472606069678468
view man,-0.004472606069678468
view man record,-0.004472606069678468
lacrosse tournament city,-0.004472606069678468
lacrosse tournament day,-0.004472606069678468
bachelor degree 1989,-0.004472606069678468
lacrosse near school,-0.004472606069678468
honorably serve,-0.004472606069678468
honorably serve active,-0.004472606069678468
background information life,-0.004472606069678468
suspended june 2007,-0.004472606069678468
view pornography attend,-0.004472606069678468
lacrosse near,-0.004472606069678468
bag camera,-0.004472606069678468
bag camera lens,-0.004472606069678468
bag underneath,-0.004472606069678468
bag underneath skirt,-0.004472606069678468
bag video,-0.004472606069678468
bag video camera,-0.004472606069678468
baggage,-0.004472606069678468
baggage carrousel,-0.004472606069678468
baggage carrousel applicant,-0.004472606069678468
bags baggage,-0.004472606069678468
count unlawful film,-0.004472606069678468
count unlawful videotaping,-0.004472606069678468
view recording,-0.004472606069678468
view recording confirme,-0.004472606069678468
2017 identify,-0.004472606069678468
2017 identify late,-0.004472606069678468
2017 incident,-0.004472606069678468
2017 incident photo,-0.004472606069678468
2017 initially,-0.004472606069678468
2017 initially marriage,-0.004472606069678468
bags baggage carrousel,-0.004472606069678468
risky behavior,-0.004472606069678468
risky behavior applicant,-0.004472606069678468
counselor refuse,-0.004472606069678468
monitor mental,-0.004472606069678468
monitor mental health,-0.004472606069678468
counselor refuse disclose,-0.004472606069678468
counselor testify,-0.004472606069678468
counselor testify hearing,-0.004472606069678468
risk taking,-0.004472606069678468
risk taking behavior,-0.004472606069678468
counselor diagnose,-0.004472606069678468
counselor diagnose general,-0.004472606069678468
counselor education,-0.004472606069678468
counselor education expertise,-0.004472606069678468
counselor lcpc,-0.004472606069678468
counselor lcpc master,-0.004472606069678468
counselor believe,-0.004472606069678468
counselor believe need,-0.004472606069678468
counselor certified,-0.004472606069678468
counselor certified sex,-0.004472606069678468
suspended charge,-0.004472606069678468
suspended charge dismiss,-0.004472606069678468
suspended june,-0.004472606069678468
counselor 2013,-0.004472606069678468
counselor 2013 applicant,-0.004472606069678468
counseling treatment pre,-0.004472606069678468
counseling week,-0.004472606069678468
counseling week applicant,-0.004472606069678468
pre sentence,-0.004472606069678468
pre sentence process,-0.004472606069678468
2017 episode,-0.004472606069678468
2017 episode criminal,-0.004472606069678468
counseling trauma,-0.004472606069678468
counseling trauma anxiety,-0.004472606069678468
evidence taping,-0.004472606069678468
struggled,-0.004472606069678468
alternate,-0.004472606069678468
alternate week,-0.004472606069678468
alternate week year,-0.004472606069678468
counseling record 2006,-0.004472606069678468
counseling record offer,-0.004472606069678468
2017 department,-0.004472606069678468
2017 department store,-0.004472606069678468
counseling mediation,-0.004472606069678468
counseling mediation root,-0.004472606069678468
counseling involve group,-0.004472606069678468
known,-0.004472606069678468
counseling counselor,-0.004472606069678468
counseling counselor refuse,-0.004472606069678468
counseling evolve,-0.004472606069678468
counseling evolve individual,-0.004472606069678468
counseling applicant testify,-0.004472606069678468
counseling august,-0.004472606069678468
counseling august 2017,-0.004472606069678468
counseling award,-0.004472606069678468
counseling award 2013,-0.004472606069678468
knowledge consent store,-0.004472606069678468
known skirting,-0.004472606069678468
known skirting pick,-0.004472606069678468
evolve,-0.004472606069678468
evolve individual,-0.004472606069678468
evolve individual counseling,-0.004472606069678468
struggled applicant,-0.004472606069678468
struggled applicant learn,-0.004472606069678468
evidence taping inside,-0.004472606069678468
counseling 2006 2009,-0.004472606069678468
counseling 2009,-0.004472606069678468
counseling 2009 feeling,-0.004472606069678468
counseling address,-0.004472606069678468
counseling address behavior,-0.004472606069678468
counseling applicant claim,-0.004472606069678468
counseling applicant tell,-0.004472606069678468
counseling 2006,-0.004472606069678468
presence participation,-0.004472606069678468
presence participation 2017,-0.004472606069678468
2017 applicant daughter,-0.004472606069678468
knowingly participate,-0.004472606069678468
knowingly participate conduct,-0.004472606069678468
knowledge applicant,-0.004472606069678468
knowledge applicant consent,-0.004472606069678468
basket film,-0.004472606069678468
basket film skirt,-0.004472606069678468
basket floor,-0.004472606069678468
evidence video,-0.004472606069678468
evidence video recordings,-0.004472606069678468
2017 applicant applicant,-0.004472606069678468
2017 applicant attempt,-0.004472606069678468
basket floor woman,-0.004472606069678468
basket woman,-0.004472606069678468
basket woman left,-0.004472606069678468
corroborate applicant,-0.004472606069678468
corroborate applicant account,-0.004472606069678468
visit department,-0.004472606069678468
visit department store,-0.004472606069678468
vita,-0.004472606069678468
vita provide,-0.004472606069678468
vita provide counselor,-0.004472606069678468
bearing,-0.004472606069678468
bearing small,-0.004472606069678468
bearing small college,-0.004472606069678468
2016 applicant manage,-0.004472606069678468
voluntarily seek help,-0.004472606069678468
allege sor 2006,-0.004472606069678468
prevent good,-0.004472606069678468
prevent good judgment,-0.004472606069678468
identify person,-0.004472606069678468
identify applicant exit,-0.004472606069678468
identify late,-0.004472606069678468
identify late upskirt,-0.004472606069678468
identify man,-0.004472606069678468
identify man photo,-0.004472606069678468
identify person picture,-0.004472606069678468
previously suspend,-0.004472606069678468
priest answer sor,-0.004472606069678468
primary purpose,-0.004472606069678468
suspend 2006,-0.004472606069678468
suspend 2006 reinstate,-0.004472606069678468
primary purpose stop,-0.004472606069678468
previously suspend 2006,-0.004472606069678468
priest,-0.004472606069678468
priest answer,-0.004472606069678468
waiting,-0.004472606069678468
waiting working,-0.004472606069678468
waiting working applicant,-0.004472606069678468
begin august,-0.004472606069678468
begin august 2017,-0.004472606069678468
begin civilian,-0.004472606069678468
begin civilian employment,-0.004472606069678468
control impulses,-0.004472606069678468
control impulses especially,-0.004472606069678468
begin talk,-0.004472606069678468
begin talk therapy,-0.004472606069678468
contribute videotape,-0.004472606069678468
contribute videotape unsuspecting,-0.004472606069678468
need continue,-0.004472606069678468
need continue therapy,-0.004472606069678468
prior september,-0.004472606069678468
prior september incident,-0.004472606069678468
contrary oneyear,-0.004472606069678468
contrary oneyear counseling,-0.004472606069678468
immediate rush,-0.004472606069678468
immediate rush day,-0.004472606069678468
behavior 12,-0.004472606069678468
behavior 12 step,-0.004472606069678468
behavior ability,-0.004472606069678468
behavior ability protect,-0.004472606069678468
aerospace engineering,-0.004472606069678468
aerospace engineering 1997,-0.004472606069678468
nearby department,-0.004472606069678468
nearby department store,-0.004472606069678468
private area,-0.004472606069678468
behavior applicant admitted,-0.004472606069678468
behavior applicant claime,-0.004472606069678468
private area unknow,-0.004472606069678468
behavior applicant express,-0.004472606069678468
behavior applicant long,-0.004472606069678468
behavior film,-0.004472606069678468
behavior film women,-0.004472606069678468
behavior good communicate,-0.004472606069678468
return father law,-0.004472606069678468
probation 2007,-0.004472606069678468
probation 2007 record,-0.004472606069678468
return early,-0.004472606069678468
return early funeral,-0.004472606069678468
return father,-0.004472606069678468
behavior order,-0.004472606069678468
behavior order prevent,-0.004472606069678468
behavior pattern,-0.004472606069678468
behavior pattern say,-0.004472606069678468
contractor applicant promote,-0.004472606069678468
contractor employ 2010,-0.004472606069678468
return basket,-0.004472606069678468
return basket woman,-0.004472606069678468
behavior sex,-0.004472606069678468
behavior sex participate,-0.004472606069678468
behavior sor occasion,-0.004472606069678468
impact home,-0.004472606069678468
impact home school,-0.004472606069678468
impact marriage,-0.004472606069678468
impact marriage impact,-0.004472606069678468
retreat sponsor ans,-0.004472606069678468
behavioral healthcare,-0.004472606069678468
behavioral healthcare center,-0.004472606069678468
retired applicant pilot,-0.004472606069678468
retired begin,-0.004472606069678468
retired begin civilian,-0.004472606069678468
retreat,-0.004472606069678468
retreat sponsor,-0.004472606069678468
retired applicant,-0.004472606069678468
continue therapy,-0.004472606069678468
continue therapy applicant,-0.004472606069678468
probation year incidents,-0.004472606069678468
believe applicant truthful,-0.004472606069678468
continue deny,-0.004472606069678468
continue deny presence,-0.004472606069678468
retain military,-0.004472606069678468
retain military hearing,-0.004472606069678468
continue attend counseling,-0.004472606069678468
retain active,-0.004472606069678468
retain active duty,-0.004472606069678468
context multiple,-0.004472606069678468
context multiple stressors,-0.004472606069678468
believe need,-0.004472606069678468
believe need continue,-0.004472606069678468
believe picture,-0.004472606069678468
believe picture applicant,-0.004472606069678468
result photo,-0.004472606069678468
result photo display,-0.004472606069678468
near school,-0.004472606069678468
near school applicant,-0.004472606069678468
submit background,-0.004472606069678468
submit background information,-0.004472606069678468
impulse film,-0.004472606069678468
impulse film women,-0.004472606069678468
impulses especially,-0.004472606069678468
impulses especially stress,-0.004472606069678468
2014 2018 applicant,-0.004472606069678468
inappropriate action seek,-0.004472606069678468
2013 undergraduate,-0.004472606069678468
2013 undergraduate degree,-0.004472606069678468
proceed videotape,-0.004472606069678468
proceed videotape underneath,-0.004472606069678468
process attorney,-0.004472606069678468
process attorney request,-0.004472606069678468
inappropriate action,-0.004472606069678468
result depression,-0.004472606069678468
result depression upskirt,-0.004472606069678468
june 2007,-0.004472606069678468
june 2007 applicant,-0.004472606069678468
result applicant charge,-0.004472606069678468
professional counselor lcpc,-0.004472606069678468
contact applicant spouse,-0.004472606069678468
productively,-0.004472606069678468
productively aware,-0.004472606069678468
productively aware control,-0.004472606069678468
biology,-0.004472606069678468
biology curriculum,-0.004472606069678468
biology curriculum vita,-0.004472606069678468
2013 applicant begin,-0.004472606069678468
consult business,-0.004472606069678468
consult business applicant,-0.004472606069678468
professional degree aerospace,-0.004472606069678468
incident applicant knowingly,-0.004472606069678468
incident applicant report,-0.004472606069678468
incident applicant videotape,-0.004472606069678468
incident applicant videotaped,-0.004472606069678468
watch 5pm day,-0.004472606069678468
incident applicant deny,-0.004472606069678468
incident datum,-0.004472606069678468
incident datum sheet,-0.004472606069678468
incident coincidence,-0.004472606069678468
prognosis 2017,-0.004472606069678468
prognosis 2017 episode,-0.004472606069678468
consistent admission sor,-0.004472606069678468
facing man,-0.004472606069678468
facing man away,-0.004472606069678468
facing record,-0.004472606069678468
facing record women,-0.004472606069678468
facing red,-0.004472606069678468
facing red shop,-0.004472606069678468
consistent admission,-0.004472606069678468
watch 5pm,-0.004472606069678468
incident coincidence applicant,-0.004472606069678468
response stress,-0.004472606069678468
response stress relate,-0.004472606069678468
response stressors,-0.004472606069678468
response stressors finally,-0.004472606069678468
watch upskirt,-0.004472606069678468
watch upskirt video,-0.004472606069678468
board inquiry,-0.004472606069678468
board inquiry cause,-0.004472606069678468
incident occur september,-0.004472606069678468
judgment reliability finances,-0.004472606069678468
incident result depression,-0.004472606069678468
incident photo,-0.004472606069678468
incident photo look,-0.004472606069678468
judgment applicant note,-0.004472606069678468
submit local,-0.004472606069678468
consent search bag,-0.004472606069678468
consent sor,-0.004472606069678468
consent sor september,-0.004472606069678468
consent store,-0.004472606069678468
consent store security,-0.004472606069678468
program help,-0.004472606069678468
program help recover,-0.004472606069678468
incidents applicant testify,-0.004472606069678468
incidents counselor,-0.004472606069678468
incidents counselor believe,-0.004472606069678468
consent finally,-0.004472606069678468
consent finally sor,-0.004472606069678468
consent knowledge,-0.004472606069678468
consent knowledge applicant,-0.004472606069678468
consent result applicant,-0.004472606069678468
consent search,-0.004472606069678468
consent applicant recent,-0.004472606069678468
program talk,-0.004472606069678468
wear shirt,-0.004472606069678468
wear shirt bearing,-0.004472606069678468
incidents ge,-0.004472606069678468
incidents ge applicant,-0.004472606069678468
program talk priest,-0.004472606069678468
2010 applicant receive,-0.004472606069678468
connect applicant concern,-0.004472606069678468
include session,-0.004472606069678468
include session despite,-0.004472606069678468
2009 feeling,-0.004472606069678468
support diagnosis applicant,-0.004472606069678468
submit local police,-0.004472606069678468
2009 feeling life,-0.004472606069678468
2009 offer,-0.004472606069678468
2009 offer evidence,-0.004472606069678468
2009 sor,-0.004472606069678468
2009 sor allege,-0.004472606069678468
2009 applicant eligibility,-0.004472606069678468
2009 contrary,-0.004472606069678468
2009 contrary oneyear,-0.004472606069678468
confront police scene,-0.004472606069678468
confront police supervisor,-0.004472606069678468
confiscate video evidence,-0.004472606069678468
promote director,-0.004472606069678468
promote director lead,-0.004472606069678468
promoted,-0.004472606069678468
promoted difficulty,-0.004472606069678468
promoted difficulty child,-0.004472606069678468
support diagnosis,-0.004472606069678468
confiscate video,-0.004472606069678468
week applicant spouse,-0.004472606069678468
2008 applicant claime,-0.004472606069678468
2008 applicant direct,-0.004472606069678468
confirme applicant position,-0.004472606069678468
2007 record,-0.004472606069678468
2007 record additional,-0.004472606069678468
week alternate,-0.004472606069678468
week alternate week,-0.004472606069678468
confinement years,-0.004472606069678468
confinement years suspended,-0.004472606069678468
confess film,-0.004472606069678468
confess film woman,-0.004472606069678468
confess,-0.004472606069678468
conduct testimony applicant,-0.004472606069678468
week occasions address,-0.004472606069678468
2007 confinement,-0.004472606069678468
2007 confinement years,-0.004472606069678468
2007 ge,-0.004472606069678468
2007 ge applicant,-0.004472606069678468
reschedule late flight,-0.004472606069678468
conduct testimony,-0.004472606069678468
resemble,-0.004472606069678468
resemble applicant,-0.004472606069678468
resemble applicant wear,-0.004472606069678468
conduct september,-0.004472606069678468
conduct september 2006,-0.004472606069678468
requirements applicant videotape,-0.004472606069678468
reschedule,-0.004472606069678468
reschedule late,-0.004472606069678468
week occasions,-0.004472606069678468
2006 upskirt behavior,-0.004472606069678468
2006 upskirt video,-0.004472606069678468
week time,-0.004472606069678468
week time week,-0.004472606069678468
week year 2006,-0.004472606069678468
2007 applicant attend,-0.004472606069678468
conduct june 2017,-0.004472606069678468
business applicant admit,-0.004472606069678468
business applicant confront,-0.004472606069678468
business applicant marry,-0.004472606069678468
prosequi april,-0.004472606069678468
prosequi april 2018,-0.004472606069678468
request sentence,-0.004472606069678468
request sentence defer,-0.004472606069678468
2006 episode criminal,-0.004472606069678468
2006 film,-0.004472606069678468
2006 film harmful,-0.004472606069678468
2006 incident,-0.004472606069678468
2006 incident result,-0.004472606069678468
2006 reinstate,-0.004472606069678468
2006 reinstate 2009,-0.004472606069678468
2006 response,-0.004472606069678468
2006 response stress,-0.004472606069678468
2006 applicant note,-0.004472606069678468
2006 applicant security,-0.004472606069678468
2006 applicant videotape,-0.004472606069678468
2006 behavior,-0.004472606069678468
2006 behavior pattern,-0.004472606069678468
2006 episode,-0.004472606069678468
reputation judgment,-0.004472606069678468
reputation judgment reliability,-0.004472606069678468
exceptional performance,-0.004472606069678468
exceptional performance rating,-0.004472606069678468
conduct applicant work,-0.004472606069678468
camcorder place,-0.004472606069678468
camcorder place underneath,-0.004472606069678468
camcorder question,-0.004472606069678468
camcorder question police,-0.004472606069678468
camera facing,-0.004472606069678468
camera facing man,-0.004472606069678468
camera identify,-0.004472606069678468
conduct answer sor,-0.004472606069678468
camera identify applicant,-0.004472606069678468
camera inside,-0.004472606069678468
camera inside bag,-0.004472606069678468
camera lens,-0.004472606069678468
camera lens facing,-0.004472606069678468
camera tape,-0.004472606069678468
camera tape police,-0.004472606069678468
conduct activity,-0.004472606069678468
conduct activity confiscate,-0.004472606069678468
2006 active,-0.004472606069678468
2006 active duty,-0.004472606069678468
2006 applicant charge,-0.004472606069678468
2006 applicant evasive,-0.004472606069678468
